,senior_citizen,tenure,internet_service_type_id,contract_type_id,payment_type_id,monthly_charges,total_charges,male,partner_Yes,dependents_Yes,phone_service_Yes,multiple_lines_Yes,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,paperless_billing_Yes,churn
5549,0,1,3,1,3,20.3,20.3,0,1,0,1,0,0,0,0,0,0,0,1,0
5550,0,35,3,3,2,20.2,684.4,1,0,0,1,0,0,0,0,0,0,0,1,0
5551,0,6,1,3,2,40.55,217.5,0,1,1,0,0,0,1,1,1,0,0,0,0
5552,0,2,2,1,1,75.55,166.3,0,0,0,1,1,0,0,0,0,0,0,1,1
5553,0,14,3,2,3,20.4,275.7,1,0,0,1,0,0,0,0,0,0,0,0,0
5554,0,63,2,2,4,90.45,5825.5,1,0,0,1,1,0,1,0,0,0,1,0,0
5555,0,68,2,1,1,107.7,7320.9,1,1,0,1,1,1,1,0,1,1,1,1,0
5556,0,3,2,1,1,74.5,217.45,1,0,0,1,1,0,0,0,0,0,0,0,0
5557,0,58,2,1,3,80.65,4807.35,1,0,0,1,1,0,0,0,1,0,0,0,0
5558,0,19,2,1,1,106.6,1934.45,0,0,0,1,0,1,0,1,1,1,1,1,1
5559,0,1,1,1,1,45.8,45.8,0,0,0,1,0,0,0,0,0,0,0,0,1
5560,1,24,2,3,1,96.55,2263.45,0,1,1,1,0,0,0,1,0,1,1,1,0
5561,0,18,2,1,1,85.2,1553.9,0,0,0,1,1,0,0,0,0,1,0,1,1
5562,0,51,1,2,3,76.4,3966.3,1,1,1,1,0,1,0,0,1,1,1,1,0
5563,0,45,1,2,3,78.8,3597.5,1,1,0,1,0,1,1,1,0,1,1,0,0
5564,0,61,1,1,1,59.8,3641.5,0,1,1,1,1,1,1,0,0,0,0,0,0
5565,0,1,3,1,2,20.2,20.2,0,0,0,1,0,0,0,0,0,0,0,1,1
5566,0,33,1,2,4,53.75,1857.3,0,1,0,1,0,0,1,0,1,0,0,1,0
5567,0,2,1,1,4,46.0,84.5,1,0,0,1,0,0,0,0,0,0,0,1,1
5568,0,8,3,1,3,20.15,156.25,0,1,0,1,0,0,0,0,0,0,0,0,1
5569,0,26,3,3,4,19.65,494.9,0,1,1,1,0,0,0,0,0,0,0,0,0
5570,0,23,2,1,3,75.0,1778.5,0,0,0,1,0,1,0,0,0,0,0,1,0
5571,0,1,1,1,2,44.65,44.65,1,0,0,0,0,0,1,0,1,0,1,1,1
5572,0,2,2,1,1,95.15,196.9,0,0,0,1,1,0,0,0,0,1,1,1,1
5573,1,13,2,1,4,93.8,1261.0,1,1,0,1,1,1,1,0,0,0,1,0,0
5574,0,1,3,1,4,20.15,20.15,0,1,1,1,0,0,0,0,0,0,0,1,1
5575,0,4,1,1,1,29.05,129.6,0,1,0,0,0,1,0,0,0,0,0,1,0
5576,0,1,3,1,4,19.75,19.75,1,0,0,1,0,0,0,0,0,0,0,1,0
5577,0,22,1,1,1,59.0,1254.7,1,0,0,1,1,1,1,0,0,0,0,0,1
5578,0,2,3,1,1,19.6,35.85,0,0,1,1,0,0,0,0,0,0,0,1,1
5579,0,1,1,1,1,35.9,35.9,1,0,0,0,0,0,0,0,0,0,1,0,1
5580,0,21,2,1,1,68.65,1493.2,0,0,0,1,0,0,0,0,0,0,0,1,0
5581,1,45,2,2,3,98.7,4525.8,1,1,0,1,1,0,1,1,1,1,0,1,0
5582,0,12,2,1,1,86.55,1066.9,0,0,0,1,1,0,0,0,0,0,1,1,0
5583,0,72,1,3,4,64.45,4720.0,1,1,1,1,1,1,1,1,0,0,0,0,0
5584,0,63,1,3,4,74.5,4674.55,1,1,1,1,0,1,1,1,1,1,0,0,0
5585,0,15,2,1,1,84.3,1308.4,0,1,0,1,0,0,0,1,0,1,0,1,1
5586,0,43,1,2,1,80.2,3581.6,1,1,0,1,1,1,0,1,0,1,1,1,0
5587,1,60,2,3,3,110.0,6668.35,0,1,0,1,0,1,1,1,1,1,1,1,0
5588,0,31,1,1,4,59.05,1882.8,1,1,0,1,1,0,0,0,0,1,0,1,0
5589,0,53,3,2,3,19.55,1007.9,0,1,1,1,0,0,0,0,0,0,0,0,0
5590,1,67,1,1,1,54.9,3725.5,0,0,0,1,1,0,1,0,0,0,0,0,0
5591,0,72,1,3,4,88.55,6362.35,1,0,0,1,1,1,1,1,1,1,1,0,0
5592,0,4,3,1,3,20.05,85.5,0,0,1,1,0,0,0,0,0,0,0,1,0
5593,0,51,1,2,3,60.15,3077.0,0,0,1,0,0,1,0,1,1,1,1,0,0
5594,0,15,1,1,2,48.8,720.1,0,0,0,1,1,0,0,0,0,0,0,1,0
5595,0,69,3,3,4,19.8,1436.95,0,1,1,1,0,0,0,0,0,0,0,0,0
5596,0,4,1,1,2,44.55,220.75,1,0,0,1,0,0,0,0,0,0,0,0,0
5597,0,1,3,1,2,19.9,19.9,0,0,0,1,0,0,0,0,0,0,0,0,0
5598,0,55,2,2,2,100.9,5552.05,1,0,0,1,0,1,1,0,0,1,1,1,0
5599,0,4,1,1,2,42.4,146.4,1,0,0,0,0,1,1,0,1,0,0,0,0
5600,0,2,1,1,1,42.6,72.4,0,0,0,0,0,1,1,0,0,0,1,1,1
5601,0,45,2,1,4,100.85,4740.0,1,0,0,1,1,0,1,0,0,1,1,1,1
5602,0,19,1,1,2,44.9,839.65,0,1,0,1,0,0,0,0,0,0,0,0,0
5603,1,3,1,1,2,36.45,93.7,1,1,0,0,0,0,0,0,0,1,0,1,1
5604,0,28,2,1,1,104.8,3046.05,0,1,0,1,1,0,0,1,1,1,1,1,1
5605,0,23,2,1,1,85.6,1868.4,0,1,1,1,1,0,0,0,0,0,1,0,0
5606,0,1,3,1,1,20.55,20.55,1,0,0,1,0,0,0,0,0,0,0,0,1
5607,0,25,1,1,1,48.25,1293.8,0,0,0,0,0,0,0,1,0,1,1,1,0
5608,0,71,1,3,4,80.4,5727.15,1,1,0,1,1,1,1,1,1,0,1,0,0
5609,0,14,2,1,1,76.45,1117.55,1,0,0,1,0,0,0,1,0,0,0,0,0
5610,0,24,1,2,3,54.6,1242.25,1,0,0,1,1,0,0,0,1,0,0,0,0
5611,1,56,2,1,1,101.05,5594.0,1,0,0,1,1,0,0,1,0,1,1,1,0
5612,1,1,2,1,1,80.3,80.3,1,1,0,1,1,1,0,0,0,0,0,1,1
5613,1,7,1,1,1,64.2,475.0,1,1,0,1,1,1,1,0,1,0,0,0,0
5614,0,5,1,1,1,64.35,352.65,0,0,0,1,0,1,0,0,1,1,0,1,0
5615,0,1,2,1,2,69.4,69.4,0,1,0,1,0,0,0,0,0,0,0,1,1
5616,0,19,1,1,2,24.85,434.8,0,1,1,0,0,0,0,0,0,0,0,1,0
5617,0,7,2,1,3,75.1,552.95,0,0,0,1,1,0,0,0,0,0,0,1,1
5618,0,16,2,1,3,73.25,1195.75,0,1,1,1,0,0,1,0,0,0,0,0,0
5619,0,10,1,2,2,65.9,660.05,0,1,1,1,0,0,1,1,0,0,1,1,0
5620,0,72,1,3,3,59.75,4265.0,0,0,0,1,1,1,1,0,0,0,0,0,0
5621,1,51,2,2,3,94.0,4905.75,1,0,0,1,0,0,0,1,0,1,1,1,0
5622,1,67,2,3,4,116.1,7839.85,1,0,0,1,1,1,1,1,1,1,1,1,0
5623,1,25,2,1,1,69.3,1813.1,0,1,0,1,0,0,0,0,0,0,0,1,0
5624,0,45,1,1,2,81.3,3541.1,0,1,1,1,1,1,1,1,1,1,0,0,0
5625,0,1,3,1,4,19.3,19.3,1,0,0,1,0,0,0,0,0,0,0,0,0
5626,0,30,2,1,1,85.15,2555.9,0,0,0,1,0,0,0,0,1,1,0,0,1
5627,0,11,2,1,1,90.6,1020.2,1,1,1,1,0,0,0,0,0,1,1,0,0
5628,0,20,2,1,2,81.0,1683.7,0,1,0,1,0,0,0,1,1,0,0,1,0
5629,0,70,2,3,4,114.3,8244.3,1,1,0,1,1,1,1,1,1,1,1,0,0
5630,0,38,1,2,2,62.3,2354.8,1,0,0,1,0,0,0,1,1,0,1,1,1
5631,1,1,1,1,1,24.8,24.8,0,1,0,0,0,0,0,0,0,0,0,1,1
5632,0,3,2,1,1,98.7,293.65,1,0,0,1,0,0,0,1,1,1,1,1,1
5633,0,64,2,2,3,104.4,6721.6,0,1,1,1,1,1,0,0,1,1,1,1,0
5634,0,65,3,3,4,19.55,1218.65,1,0,0,1,0,0,0,0,0,0,0,1,0
5635,0,9,2,1,1,94.75,889.9,0,0,0,1,1,0,0,0,0,1,1,1,1
5636,0,60,1,2,1,64.75,4039.5,0,0,0,1,1,1,0,1,1,0,0,0,0
5637,0,35,3,3,3,21.45,705.45,1,0,0,1,0,0,0,0,0,0,0,0,0
5638,0,11,1,1,2,34.7,383.55,1,0,0,0,0,0,1,1,0,0,0,0,0
5639,0,33,3,3,2,24.5,740.3,0,1,1,1,1,0,0,0,0,0,0,1,1
5640,0,36,1,2,3,85.85,3003.55,0,0,0,1,0,1,1,1,1,1,1,0,0
5641,0,3,2,1,2,89.85,244.45,1,0,0,1,0,0,0,1,1,1,0,1,0
5642,0,31,2,3,3,99.45,3109.9,1,0,0,1,0,0,0,1,1,1,1,0,0
5643,0,27,3,1,4,19.4,460.25,1,0,0,1,0,0,0,0,0,0,0,1,0
5644,1,40,2,1,4,79.2,3233.85,0,0,0,1,0,1,1,0,0,0,0,1,1
5645,0,3,1,1,2,44.3,134.5,0,1,1,1,0,0,0,0,0,0,0,0,1
5646,0,52,1,3,2,39.1,1982.1,0,0,0,0,0,1,1,0,1,0,0,0,0
5647,0,21,2,1,1,80.35,1747.2,1,0,1,1,1,1,0,0,0,0,0,0,0
5648,0,24,1,1,2,66.3,1559.45,0,1,0,1,1,1,1,1,0,0,0,0,0
5649,0,67,2,2,3,88.4,5798.3,1,1,0,1,1,0,1,0,0,1,0,1,0
5650,0,10,1,1,4,54.5,568.2,1,0,0,1,1,1,0,0,0,0,0,1,0
5651,0,8,2,1,3,70.7,553.4,1,0,0,1,0,0,0,0,0,0,0,0,0
5652,0,6,3,1,2,18.95,110.15,1,0,0,1,0,0,0,0,0,0,0,0,0
5653,0,21,2,1,1,97.35,2119.5,0,0,0,1,1,0,0,0,0,1,1,1,1
5654,0,65,3,3,2,19.9,1292.6,1,1,1,1,0,0,0,0,0,0,0,0,0
5655,0,72,2,3,4,84.5,6130.85,1,1,1,1,1,0,0,0,0,0,1,1,0
5656,0,66,2,3,4,90.95,5930.05,0,0,1,1,1,1,0,1,1,0,0,1,0
5657,0,66,1,3,3,91.7,6075.9,1,1,0,1,1,1,1,1,1,1,1,0,0
5658,0,47,2,2,1,103.1,4889.3,1,0,0,1,1,0,1,1,0,1,1,1,0
5659,0,4,3,1,4,20.7,83.75,1,0,0,1,0,0,0,0,0,0,0,1,0
5660,0,21,3,3,2,19.6,397.0,1,0,1,1,0,0,0,0,0,0,0,0,0
5661,0,25,2,1,1,74.6,1797.75,0,1,0,1,0,0,0,1,0,0,0,1,0
5662,0,24,2,1,4,90.55,2282.55,1,0,0,1,1,0,1,0,0,1,0,1,1
5663,0,72,3,3,2,24.9,1859.2,0,1,1,1,1,0,0,0,0,0,0,0,0
5664,0,36,2,1,4,94.8,3565.65,0,0,0,1,0,0,1,0,0,1,1,1,0
5665,0,49,1,1,1,39.2,1838.15,1,1,1,0,0,1,0,0,0,0,1,1,0
5666,0,1,3,1,2,19.6,19.6,1,0,0,1,0,0,0,0,0,0,0,1,1
5667,0,18,1,1,1,83.25,1611.15,1,1,1,1,0,1,0,1,1,1,1,0,0
5668,0,15,2,1,2,75.1,1151.55,1,1,1,1,0,1,0,0,0,0,0,0,0
5669,0,8,2,1,1,75.0,632.95,1,1,0,1,0,1,0,0,0,0,0,0,1
5670,0,8,2,1,3,85.65,659.45,1,1,0,1,1,0,0,0,0,0,1,1,0
5671,1,54,1,2,3,65.25,3529.95,1,0,0,1,0,0,0,1,1,0,1,0,0
5672,0,42,1,2,4,56.1,2386.85,1,1,0,1,1,1,0,0,0,0,0,0,0
5673,0,13,3,3,3,25.0,332.5,0,1,1,1,1,0,0,0,0,0,0,1,0
5674,0,66,3,3,4,25.15,1683.6,0,0,0,1,1,0,0,0,0,0,0,1,0
5675,0,63,2,2,4,81.2,4965.1,0,1,0,1,1,0,0,0,1,0,0,1,0
5676,0,71,1,3,3,80.6,5708.2,1,0,0,1,1,1,1,1,1,0,1,0,0
5677,0,15,3,1,4,20.45,330.8,0,1,0,1,0,0,0,0,0,0,0,0,0
5678,1,1,2,1,1,69.95,69.95,0,0,0,1,0,0,0,0,0,0,0,1,1
5679,0,10,3,1,1,21.2,222.65,0,0,0,1,0,0,0,0,0,0,0,1,0
5680,0,2,3,1,2,20.1,39.8,0,0,0,1,0,0,0,0,0,0,0,0,0
5681,0,15,3,3,3,25.05,369.1,0,0,0,1,1,0,0,0,0,0,0,0,0
5682,0,53,2,2,1,110.5,5835.5,0,1,0,1,0,1,1,1,1,1,1,0,0
5683,0,14,1,1,1,50.75,712.75,1,0,0,0,0,0,0,1,0,1,1,1,1
5684,0,35,3,2,2,19.65,708.8,0,1,1,1,0,0,0,0,0,0,0,0,0
5685,1,15,2,1,1,80.2,1217.25,1,0,0,1,1,0,1,0,0,0,0,1,1
5686,1,43,2,1,1,90.25,3838.75,0,0,0,1,1,0,1,0,0,1,0,1,0
5687,0,72,2,3,1,115.5,8425.15,0,1,1,1,1,1,1,1,1,1,1,1,0
5688,1,55,2,1,1,116.5,6382.55,1,0,0,1,1,1,1,1,1,1,1,1,0
5689,1,66,1,2,3,70.85,4738.85,0,1,0,1,1,0,1,1,0,1,0,1,0
5690,1,23,2,1,1,94.75,2293.6,0,0,0,1,0,0,1,0,0,1,1,1,1
5691,0,40,1,1,4,56.6,2379.1,0,1,0,1,1,0,1,0,0,0,0,0,0
5692,0,42,2,1,1,99.45,4138.05,1,1,0,1,1,0,1,1,1,0,1,1,1
5693,1,15,2,1,4,75.3,1147.45,0,0,0,1,0,0,1,0,0,0,0,1,1
5694,0,22,3,2,2,19.6,422.5,1,0,0,1,0,0,0,0,0,0,0,0,0
5695,1,56,2,1,3,76.85,4275.75,0,1,0,1,1,0,0,0,1,0,0,1,0
5696,1,72,2,3,3,107.4,7748.75,0,0,0,1,1,1,1,1,1,0,1,1,0
5697,0,62,3,3,3,24.25,1424.6,1,1,1,1,1,0,0,0,0,0,0,1,0
5698,1,71,2,3,3,115.05,8016.6,1,1,0,1,1,1,1,1,1,1,1,1,0
5699,0,39,1,1,2,59.85,2341.5,0,1,1,1,0,0,0,1,0,1,0,1,0
5700,0,50,2,2,1,103.95,5231.3,1,1,0,1,1,1,0,1,0,1,1,1,0
5701,0,55,2,2,4,84.25,4589.85,0,0,0,1,1,1,0,1,0,0,0,1,0
5702,0,40,1,2,1,42.35,1716.45,1,1,0,0,0,1,1,1,0,0,0,1,1
5703,0,6,2,1,1,89.25,487.05,0,0,0,1,0,0,0,1,1,0,1,1,0
5704,0,72,1,3,4,68.75,4888.2,0,1,1,1,0,1,1,1,0,0,1,0,0
5705,0,69,1,3,3,60.25,4055.5,1,1,0,0,0,1,0,1,1,1,1,0,0
5706,0,1,2,1,2,71.1,71.1,0,0,0,1,0,0,0,0,0,0,0,0,0
5707,1,63,2,3,4,108.5,6991.9,1,1,0,1,1,1,1,1,0,1,1,0,0
5708,0,1,2,1,2,71.35,71.35,1,0,0,1,0,0,0,0,0,0,0,1,1
5709,0,66,3,2,3,25.45,1699.15,1,0,0,1,1,0,0,0,0,0,0,0,0
5710,0,63,3,3,2,19.55,1245.6,1,1,1,1,0,0,0,0,0,0,0,0,0
5711,0,12,3,1,1,21.15,306.05,1,1,1,1,0,0,0,0,0,0,0,1,0
5712,0,62,1,3,4,38.6,2345.55,1,1,0,0,0,1,1,0,1,0,0,1,0
5713,0,1,3,1,2,20.2,20.2,1,0,0,1,0,0,0,0,0,0,0,0,0
5714,0,10,1,1,2,60.2,563.5,1,1,1,1,0,0,0,1,0,1,0,0,0
5715,1,49,1,3,4,81.35,4060.9,1,0,0,1,1,1,1,1,1,0,1,0,0
5716,0,22,1,2,4,49.45,1031.4,0,0,1,0,0,0,0,1,0,1,1,1,0
5717,0,62,1,2,4,54.75,3425.35,0,1,1,1,0,1,0,1,0,0,0,0,0
5718,1,1,2,1,1,70.55,70.55,0,0,0,1,0,0,0,0,0,0,0,1,1
5719,0,6,3,1,3,19.5,146.3,0,1,0,1,0,0,0,0,0,0,0,0,1
5720,1,54,2,1,1,90.05,4931.8,1,0,0,1,1,0,1,0,0,0,1,1,0
5721,0,1,2,1,1,79.65,79.65,0,0,0,1,0,0,0,0,0,1,0,1,1
5722,1,9,2,1,1,84.45,762.5,0,0,0,1,1,0,0,0,0,0,1,1,1
5723,1,33,2,1,3,105.35,3465.05,0,0,1,1,1,0,1,1,0,1,1,1,0
5724,0,64,1,3,4,86.55,5632.55,1,0,0,1,1,0,1,1,1,1,1,0,0
5725,1,1,2,1,1,69.65,69.65,1,0,0,1,0,0,0,0,0,0,0,1,1
5726,1,27,2,1,1,85.25,2287.25,0,0,0,1,1,0,0,0,0,0,1,1,1
5727,0,16,2,1,1,94.25,1483.25,1,0,0,1,0,1,0,0,0,1,1,1,1
5728,0,1,1,1,1,49.85,49.85,1,0,1,1,0,0,0,1,0,0,0,1,0
5729,1,65,2,1,3,99.1,6496.15,1,0,0,1,0,0,1,1,0,1,1,1,0
5730,1,71,2,2,4,99.65,7181.25,0,0,0,1,1,1,1,0,1,1,0,1,0
5731,0,10,2,1,1,74.75,799.65,0,0,0,1,1,0,0,0,0,0,0,1,1
5732,0,13,1,1,1,35.1,446.1,0,0,0,0,0,0,0,0,0,0,1,1,1
5733,0,24,3,3,4,21.1,490.65,0,1,1,1,0,0,0,0,0,0,0,1,0
5734,0,67,1,3,4,35.7,2545.7,0,1,1,0,0,1,0,0,1,0,0,0,0
5735,0,14,1,1,2,31.1,419.7,1,0,0,0,0,0,1,0,0,0,0,1,0
5736,1,24,1,1,2,34.25,828.2,1,1,0,0,0,0,0,1,1,0,0,0,0
5737,0,70,2,3,2,111.15,7737.55,0,0,0,1,1,1,1,1,0,1,1,1,0
5738,0,1,3,1,2,20.3,20.3,0,0,0,1,0,0,0,0,0,0,0,1,1
5739,1,9,3,2,4,19.85,183.15,1,1,0,1,0,0,0,0,0,0,0,0,0
5740,0,10,3,2,2,19.5,225.85,1,0,0,1,0,0,0,0,0,0,0,0,0
5741,0,65,2,2,1,89.75,5769.6,1,1,0,1,1,1,1,1,0,0,0,0,1
5742,1,1,1,1,1,45.1,45.1,1,0,0,1,0,0,0,0,0,0,0,0,1
5743,0,30,1,2,4,79.3,2427.1,0,0,0,1,1,1,0,1,0,1,1,1,0
5744,0,13,1,1,2,44.0,659.35,1,0,1,1,0,0,0,0,0,0,0,0,0
5745,0,4,2,1,1,74.35,265.35,1,0,0,1,1,0,0,0,0,0,0,1,1
5746,0,11,3,2,2,20.0,211.95,0,0,0,1,0,0,0,0,0,0,0,0,0
5747,0,62,2,3,2,113.95,6891.4,0,1,0,1,1,1,1,1,1,1,1,0,0
5748,0,2,2,1,1,80.2,181.1,1,0,0,1,0,0,0,0,0,0,1,1,1
5749,0,9,2,1,1,94.05,811.65,1,0,0,1,0,0,0,1,0,1,1,1,0
5750,1,71,2,3,3,104.05,7413.55,0,0,0,1,1,0,0,1,0,1,1,0,0
5751,0,58,2,2,4,100.35,5681.1,1,1,0,1,1,0,0,1,0,1,1,0,0
5752,0,72,3,3,3,24.75,1777.6,1,0,0,1,1,0,0,0,0,0,0,0,0
5753,0,10,1,1,2,45.25,428.7,0,0,0,1,0,0,0,0,0,0,0,0,0
5754,0,19,1,1,1,56.2,1093.4,0,0,0,1,0,0,0,0,0,0,1,1,0
5755,0,59,1,2,4,76.75,4541.9,1,1,1,1,0,0,1,1,1,1,1,0,0
5756,0,54,1,1,2,69.9,3883.3,1,0,0,1,0,1,1,0,1,1,0,1,0
5757,1,4,2,1,1,95.45,396.1,0,0,0,1,1,0,0,0,0,1,1,1,1
5758,0,42,3,3,1,25.25,1108.2,0,1,0,1,1,0,0,0,0,0,0,0,0
5759,0,48,2,3,4,111.8,5443.65,1,1,1,1,1,1,1,1,1,1,1,0,0
5760,0,43,1,1,1,63.95,2737.05,0,0,1,1,0,1,1,0,0,0,1,1,0
5761,0,68,1,3,4,88.85,6132.7,1,1,1,1,1,1,1,1,1,1,1,1,0
5762,0,12,2,1,1,79.8,1001.2,0,0,0,1,1,1,0,0,0,0,0,1,0
5763,0,38,1,3,3,60.0,2193.2,1,1,0,0,0,1,1,0,1,1,1,1,0
5764,1,14,2,1,1,75.1,1013.35,1,1,0,1,1,0,0,0,0,0,0,1,0
5765,0,72,2,3,3,106.3,7565.35,1,1,0,1,1,0,1,1,0,1,1,1,0
5766,0,11,1,1,1,50.55,565.35,0,1,1,0,0,1,0,0,0,1,1,0,0
5767,0,17,1,2,2,56.1,946.95,1,0,0,1,0,1,1,0,0,0,0,0,0
5768,0,10,1,1,3,40.7,449.3,0,0,0,0,0,1,1,1,0,0,0,0,0
5769,0,4,2,1,3,72.2,305.55,1,0,0,1,1,0,0,0,0,0,0,1,1
5770,1,39,2,1,1,105.65,4284.8,1,1,0,1,1,0,1,1,0,1,1,1,1
5771,1,23,2,1,1,106.4,2483.5,1,0,0,1,1,0,1,1,0,1,1,1,1
5772,0,9,2,1,1,101.5,906.85,1,1,1,1,0,0,1,0,1,1,1,1,0
5773,0,4,2,1,2,69.55,284.9,1,1,1,1,0,0,0,0,0,0,0,1,0
5774,0,36,2,1,4,104.5,3684.95,0,1,1,1,1,1,0,1,0,1,1,1,0
5775,0,6,1,2,2,49.25,255.6,0,0,0,0,0,0,0,0,1,1,1,1,0
5776,0,72,1,3,3,84.9,6065.3,0,1,0,1,1,1,0,1,1,1,1,1,0
5777,0,7,2,1,2,79.65,604.7,0,0,0,1,1,1,0,0,0,0,0,1,1
5778,0,56,3,3,2,20.05,1090.1,0,1,1,1,0,0,0,0,0,0,0,0,0
5779,0,6,2,1,2,85.95,514.6,0,0,0,1,0,0,1,0,0,0,1,1,0
5780,1,49,2,2,3,103.0,5166.2,0,0,0,1,1,1,1,1,1,0,1,0,0
5781,0,15,3,1,2,19.75,311.6,1,0,0,1,0,0,0,0,0,0,0,0,0
5782,0,23,3,3,2,19.65,451.55,0,1,1,1,0,0,0,0,0,0,0,1,0
5783,0,54,1,3,1,80.6,4299.95,0,0,0,1,0,1,0,1,1,1,1,0,0
5784,0,71,1,3,3,81.85,5924.4,0,1,0,1,0,1,0,1,1,1,1,0,0
5785,0,34,1,1,1,49.8,1734.2,1,0,0,1,0,0,1,0,0,0,0,1,0
5786,0,42,3,3,1,22.95,1014.25,0,1,1,1,1,0,0,0,0,0,0,0,0
5787,0,8,3,3,4,19.6,125.0,1,1,1,1,0,0,0,0,0,0,0,0,0
5788,0,39,2,1,4,73.15,2730.85,1,0,0,1,1,0,0,0,0,0,0,1,0
5789,0,1,2,1,1,93.85,93.85,0,0,0,1,1,0,0,0,0,1,1,1,1
5790,0,2,3,1,2,19.85,51.6,1,0,0,1,0,0,0,0,0,0,0,0,0
5791,1,50,2,2,1,106.8,5347.95,0,0,0,1,1,0,1,0,1,1,1,1,0
5792,0,72,2,3,4,97.7,6869.7,0,1,0,1,1,0,1,0,0,1,1,1,0
5793,0,24,2,1,4,75.4,1747.85,0,1,0,1,1,0,0,0,0,0,0,1,1
5794,0,11,1,1,1,35.65,425.1,1,0,0,0,0,0,1,0,1,0,0,1,0
5795,0,7,1,1,1,66.85,458.1,0,0,0,1,0,0,0,0,0,1,1,1,0
5796,0,7,2,1,1,94.1,701.3,1,0,0,1,1,0,0,0,0,1,1,1,0
5797,0,59,3,3,2,20.6,1286.0,0,1,1,1,0,0,0,0,0,0,0,0,0
5798,0,66,1,3,4,56.75,3708.4,1,1,1,0,0,0,1,1,0,1,1,1,0
5799,0,72,3,3,3,23.75,1679.25,0,1,1,1,1,0,0,0,0,0,0,0,0
5800,1,33,2,2,1,93.55,3055.5,1,1,0,1,0,1,1,0,1,0,1,1,0
5801,1,66,1,3,3,80.55,5265.1,0,1,0,1,1,0,1,1,0,1,1,1,1
5802,0,3,1,1,1,30.4,82.15,1,0,0,0,0,0,0,0,1,0,0,0,0
5803,0,11,2,1,3,97.85,1105.4,0,0,0,1,1,0,0,1,0,1,1,1,1
5804,1,69,1,3,4,56.55,3952.65,1,1,0,0,0,1,1,0,0,1,1,0,0
5805,0,24,3,3,2,19.7,452.55,0,1,1,1,0,0,0,0,0,0,0,0,0
5806,0,31,3,3,4,20.9,689.35,0,0,0,1,0,0,0,0,0,0,0,0,0
5807,0,70,1,3,4,94.8,6859.05,0,1,0,1,1,1,1,1,1,1,1,1,0
5808,0,46,2,1,1,93.7,4154.8,1,0,0,1,1,1,1,0,0,0,1,1,1
5809,0,1,1,1,4,44.55,44.55,0,0,0,1,0,0,0,0,0,0,0,1,0
5810,0,68,1,3,4,60.3,4109.0,0,1,1,0,0,0,1,1,1,1,1,0,0
5811,0,28,2,1,1,89.95,2625.55,0,0,0,1,1,0,1,0,0,0,1,1,1
5812,0,12,1,1,3,50.25,593.75,1,0,0,1,0,0,0,0,1,0,0,0,1
5813,0,2,2,1,1,80.75,159.45,0,0,0,1,0,0,0,0,0,0,1,0,1
5814,0,62,1,2,4,71.4,4487.3,1,1,1,1,0,1,0,1,1,0,1,0,0
5815,0,6,2,1,1,75.5,438.0,1,1,0,1,1,0,0,0,0,0,0,1,1
5816,0,4,3,2,3,20.5,79.05,0,1,0,1,0,0,0,0,0,0,0,0,0
5817,0,53,2,1,1,90.8,4921.2,0,0,0,1,1,1,1,1,0,0,0,0,0
5818,1,32,2,1,1,90.95,2897.95,0,0,0,1,0,0,0,0,0,1,1,0,0
5819,0,41,1,2,1,51.35,2075.1,1,0,0,0,0,0,0,1,0,1,1,1,0
5820,0,52,3,2,2,20.65,1022.95,0,0,0,1,0,0,0,0,0,0,0,0,0
5821,0,24,3,2,2,19.9,533.5,0,1,1,1,0,0,0,0,0,0,0,0,0
5822,0,72,1,3,3,93.25,6688.95,0,1,1,1,1,1,1,1,1,1,1,1,0
5823,0,14,1,1,4,80.45,1137.05,0,1,1,1,1,0,1,0,1,1,1,0,0
5824,0,67,2,2,3,118.35,7804.15,1,0,0,1,1,1,1,1,1,1,1,1,1
5825,0,21,1,2,2,80.9,1714.95,0,1,0,1,0,1,0,1,1,1,1,0,0
5826,0,71,1,3,1,83.2,6126.1,1,1,0,1,1,1,0,1,1,1,1,0,0
5827,0,25,1,1,1,60.35,1404.65,1,1,1,1,1,0,0,0,0,1,0,0,0
5828,0,1,3,1,2,20.25,20.25,1,0,0,1,0,0,0,0,0,0,0,0,0
5829,0,23,3,1,3,20.3,470.6,0,0,0,1,0,0,0,0,0,0,0,1,0
5830,1,72,1,3,3,64.8,4732.35,1,1,1,0,0,1,1,1,1,1,1,1,0
5831,0,12,1,1,1,49.2,571.15,1,1,1,1,0,1,0,0,0,0,0,1,0
5832,0,22,1,2,3,43.75,903.6,1,0,0,0,0,0,1,1,0,0,1,1,1
5833,0,70,1,3,4,77.3,5498.2,1,1,0,1,1,1,0,1,1,0,1,0,0
5834,0,72,2,3,3,114.55,8306.05,1,1,1,1,1,1,1,1,1,1,1,0,0
5835,0,70,3,3,3,26.0,2006.95,0,1,0,1,1,0,0,0,0,0,0,1,0
5836,0,16,1,3,2,54.85,916.15,1,0,0,0,0,1,1,1,1,1,0,0,0
5837,0,22,2,1,4,80.0,1706.45,0,1,0,1,0,0,0,0,0,1,0,1,0
5838,0,5,2,1,2,90.35,434.5,1,1,1,1,0,1,0,1,0,0,1,1,0
