"","is_senior_citizen","monthly_charges","total_charges","churn","payment_type_Bank transfer (automatic)","payment_type_Credit card (automatic)","payment_type_Electronic check","phone_service_1","phone_service_2","internet_service_1","internet_service_2","tenure"
"3044",0,50.45,50.45,1,0,0,1,0,1,1,0,1
"3045",0,81.5,3107.3,0,1,0,0,1,0,0,1,38
"3046",1,50.4,1527.5,1,1,0,0,1,0,1,0,30
"3047",0,20.1,232.4,0,0,1,0,1,0,0,0,11
"3048",1,86.65,856.65,1,0,0,1,0,1,0,1,9
"3049",0,99.4,1742.95,1,0,0,1,0,1,0,1,17
"3050",0,99.7,1238.45,1,1,0,0,0,1,0,1,12
"3051",0,19.3,54.7,0,0,0,0,1,0,0,0,2
"3052",0,77.95,305.55,1,1,0,0,0,1,0,1,3
"3053",0,20.15,130.5,0,1,0,0,1,0,0,0,6
"3054",1,94.2,5895.45,0,0,1,0,0,1,0,1,62
"3055",0,50.75,50.75,0,0,0,0,1,0,1,0,1
"3056",0,66.05,574.5,0,1,0,0,1,0,1,0,8
"3057",0,69.65,921.4,0,0,0,1,1,0,1,0,13
"3058",0,68.35,1299.8,0,0,0,1,1,0,1,0,19
"3059",0,74.15,1345.75,0,0,0,1,0,1,0,1,18
"3060",0,24.95,100.4,1,0,0,1,0,0,1,0,4
"3061",0,84.05,4326.8,0,1,0,0,1,0,0,1,51
"3062",0,20,49.65,0,1,0,0,1,0,0,0,2
"3063",0,49.7,1081.25,0,0,1,0,1,0,1,0,21
"3064",0,24.1,409.9,1,0,0,0,0,1,0,0,17
"3065",1,96.6,2877.95,0,1,0,0,0,1,0,1,29
"3066",0,20.3,20.3,0,1,0,0,1,0,0,0,1
"3067",0,75.55,166.3,1,0,0,1,0,1,0,1,2
"3068",0,107.7,7320.9,0,0,0,1,0,1,0,1,67
"3069",0,74.5,217.45,0,0,0,1,0,1,0,1,2
"3070",0,80.65,4807.35,0,1,0,0,0,1,0,1,59
"3071",0,106.6,1934.45,1,0,0,1,1,0,0,1,18
"3072",0,45.8,45.8,1,0,0,1,1,0,1,0,1
"3073",0,85.2,1553.9,1,0,0,1,0,1,0,1,18
"3074",0,59.8,3641.5,0,0,0,1,0,1,1,0,60
"3075",0,20.2,20.2,1,0,0,0,1,0,0,0,1
"3076",0,46,84.5,1,0,1,0,1,0,1,0,1
"3077",0,20.15,156.25,1,1,0,0,1,0,0,0,7
"3078",0,75,1778.5,0,1,0,0,1,0,0,1,23
"3079",0,44.65,44.65,1,0,0,0,0,0,1,0,1
"3080",0,95.15,196.9,1,0,0,1,0,1,0,1,2
"3081",1,93.8,1261,0,0,1,0,0,1,0,1,13
"3082",0,20.15,20.15,1,0,1,0,1,0,0,0,1
"3083",0,29.05,129.6,0,0,0,1,0,0,1,0,4
"3084",0,19.75,19.75,0,0,1,0,1,0,0,0,1
"3085",0,59,1254.7,1,0,0,1,0,1,1,0,21
"3086",0,19.6,35.85,1,0,0,1,1,0,0,0,1
"3087",0,35.9,35.9,1,0,0,1,0,0,1,0,1
"3088",0,68.65,1493.2,0,0,0,1,1,0,0,1,21
"3089",0,86.55,1066.9,0,0,0,1,0,1,0,1,12
"3090",0,84.3,1308.4,1,0,0,1,1,0,0,1,15
"3091",0,59.05,1882.8,0,0,1,0,0,1,1,0,31
"3092",1,54.9,3725.5,0,0,0,1,0,1,1,0,67
"3093",0,20.05,85.5,0,1,0,0,1,0,0,0,4
"3094",0,48.8,720.1,0,0,0,0,0,1,1,0,14
"3095",0,44.55,220.75,0,0,0,0,1,0,1,0,4
"3096",0,19.9,19.9,0,0,0,0,1,0,0,0,1
"3097",0,42.4,146.4,0,0,0,0,0,0,1,0,3
"3098",0,42.6,72.4,1,0,0,1,0,0,1,0,1
"3099",0,100.85,4740,1,0,1,0,0,1,0,1,47
"3100",0,44.9,839.65,0,0,0,0,1,0,1,0,18
"3101",1,36.45,93.7,1,0,0,0,0,0,1,0,2
"3102",0,104.8,3046.05,1,0,0,1,0,1,0,1,29
"3103",0,85.6,1868.4,0,0,0,1,0,1,0,1,21
"3104",0,20.55,20.55,1,0,0,1,1,0,0,0,1
"3105",0,48.25,1293.8,0,0,0,1,0,0,1,0,26
"3106",0,76.45,1117.55,0,0,0,1,1,0,0,1,14
"3107",1,101.05,5594,0,0,0,1,0,1,0,1,55
"3108",1,80.3,80.3,1,0,0,1,0,1,0,1,1
"3109",1,64.2,475,0,0,0,1,0,1,1,0,7
"3110",0,64.35,352.65,0,0,0,1,1,0,1,0,5
"3111",0,69.4,69.4,1,0,0,0,1,0,0,1,1
"3112",0,24.85,434.8,0,0,0,0,0,0,1,0,17
"3113",0,75.1,552.95,1,1,0,0,0,1,0,1,7
"3114",0,73.25,1195.75,0,1,0,0,1,0,0,1,16
"3115",1,69.3,1813.1,0,0,0,1,1,0,0,1,26
"3116",0,81.3,3541.1,0,0,0,0,0,1,1,0,43
"3117",0,19.3,19.3,0,0,1,0,1,0,0,0,1
"3118",0,85.15,2555.9,1,0,0,1,1,0,0,1,30
"3119",0,90.6,1020.2,0,0,0,1,1,0,0,1,11
"3120",0,81,1683.7,0,0,0,0,1,0,0,1,20
"3121",1,24.8,24.8,1,0,0,1,0,0,1,0,1
"3122",0,98.7,293.65,1,0,0,1,1,0,0,1,2
"3123",0,94.75,889.9,1,0,0,1,0,1,0,1,9
"3124",0,34.7,383.55,0,0,0,0,0,0,1,0,11
"3125",0,89.85,244.45,0,0,0,0,1,0,0,1,2
"3126",0,19.4,460.25,0,0,1,0,1,0,0,0,23
"3127",1,79.2,3233.85,1,0,1,0,1,0,0,1,40
"3128",0,44.3,134.5,1,0,0,0,1,0,1,0,3
"3129",0,80.35,1747.2,0,0,0,1,0,1,0,1,21
"3130",0,66.3,1559.45,0,0,0,0,0,1,1,0,23
"3131",0,54.5,568.2,0,0,1,0,0,1,1,0,10
"3132",0,70.7,553.4,0,1,0,0,1,0,0,1,7
"3133",0,18.95,110.15,0,0,0,0,1,0,0,0,5
"3134",0,97.35,2119.5,1,0,0,1,0,1,0,1,21
"3135",0,20.7,83.75,0,0,1,0,1,0,0,0,4
"3136",0,74.6,1797.75,0,0,0,1,1,0,0,1,24
"3137",0,90.55,2282.55,1,0,1,0,0,1,0,1,25
"3138",0,94.8,3565.65,0,0,1,0,1,0,0,1,37
"3139",0,39.2,1838.15,0,0,0,1,0,0,1,0,46
"3140",0,19.6,19.6,1,0,0,0,1,0,0,0,1
"3141",0,83.25,1611.15,0,0,0,1,1,0,1,0,19
"3142",0,75.1,1151.55,0,0,0,0,1,0,0,1,15
"3143",0,75,632.95,1,0,0,1,1,0,0,1,8
"3144",0,85.65,659.45,0,1,0,0,0,1,0,1,7
"3145",0,20.45,330.8,0,0,1,0,1,0,0,0,16
"3146",1,69.95,69.95,1,0,0,1,1,0,0,1,1
"3147",0,21.2,222.65,0,0,0,1,1,0,0,0,10
"3148",0,20.1,39.8,0,0,0,0,1,0,0,0,1
"3149",0,50.75,712.75,1,0,0,1,0,0,1,0,14
"3150",1,80.2,1217.25,1,0,0,1,0,1,0,1,15
"3151",1,90.25,3838.75,0,0,0,1,0,1,0,1,42
"3152",1,116.5,6382.55,0,0,0,1,0,1,0,1,54
"3153",1,94.75,2293.6,1,0,0,1,1,0,0,1,24
"3154",0,56.6,2379.1,0,0,1,0,0,1,1,0,42
"3155",0,99.45,4138.05,1,0,0,1,0,1,0,1,41
"3156",1,75.3,1147.45,1,0,1,0,1,0,0,1,15
"3157",1,76.85,4275.75,0,1,0,0,0,1,0,1,55
"3158",0,59.85,2341.5,0,0,0,0,1,0,1,0,39
"3159",0,89.25,487.05,0,0,0,1,1,0,0,1,5
"3160",0,71.1,71.1,0,0,0,0,1,0,0,1,1
"3161",0,71.35,71.35,1,0,0,0,1,0,0,1,1
"3162",0,21.15,306.05,0,0,0,1,1,0,0,0,14
"3163",0,20.2,20.2,0,0,0,0,1,0,0,0,1
"3164",0,60.2,563.5,0,0,0,0,1,0,1,0,9
"3165",1,70.55,70.55,1,0,0,1,1,0,0,1,1
"3166",0,19.5,146.3,1,1,0,0,1,0,0,0,7
"3167",1,90.05,4931.8,0,0,0,1,0,1,0,1,54
"3168",0,79.65,79.65,1,0,0,1,1,0,0,1,1
"3169",1,84.45,762.5,1,0,0,1,0,1,0,1,9
"3170",1,105.35,3465.05,0,1,0,0,0,1,0,1,32
"3171",1,69.65,69.65,1,0,0,1,1,0,0,1,1
"3172",1,85.25,2287.25,1,0,0,1,0,1,0,1,26
"3173",0,94.25,1483.25,1,0,0,1,1,0,0,1,15
"3174",0,49.85,49.85,0,0,0,1,1,0,1,0,1
"3175",1,99.1,6496.15,0,1,0,0,1,0,0,1,65
"3176",0,74.75,799.65,1,0,0,1,0,1,0,1,10
"3177",0,35.1,446.1,1,0,0,1,0,0,1,0,12
"3178",0,31.1,419.7,0,0,0,0,0,0,1,0,13
"3179",1,34.25,828.2,0,0,0,0,0,0,1,0,24
"3180",0,20.3,20.3,1,0,0,0,1,0,0,0,1
"3181",1,45.1,45.1,1,0,0,1,1,0,1,0,1
"3182",0,44,659.35,0,0,0,0,1,0,1,0,14
"3183",0,74.35,265.35,1,0,0,1,0,1,0,1,3
"3184",0,80.2,181.1,1,0,0,1,1,0,0,1,2
"3185",0,94.05,811.65,0,0,0,1,1,0,0,1,8
"3186",0,45.25,428.7,0,0,0,0,1,0,1,0,9
"3187",0,56.2,1093.4,0,0,0,1,1,0,1,0,19
"3188",0,69.9,3883.3,0,0,0,0,1,0,1,0,55
"3189",1,95.45,396.1,1,0,0,1,0,1,0,1,4
"3190",0,63.95,2737.05,0,0,0,1,1,0,1,0,42
"3191",0,79.8,1001.2,0,0,0,1,0,1,0,1,12
"3192",1,75.1,1013.35,0,0,0,1,0,1,0,1,13
"3193",0,50.55,565.35,0,0,0,1,0,0,1,0,11
"3194",0,40.7,449.3,0,1,0,0,0,0,1,0,11
"3195",0,72.2,305.55,1,1,0,0,0,1,0,1,4
"3196",1,105.65,4284.8,1,0,0,1,0,1,0,1,40
"3197",1,106.4,2483.5,1,0,0,1,0,1,0,1,23
"3198",0,101.5,906.85,0,0,0,1,1,0,0,1,8
"3199",0,69.55,284.9,0,0,0,0,1,0,0,1,4
"3200",0,104.5,3684.95,0,0,1,0,0,1,0,1,35
"3201",0,79.65,604.7,1,0,0,0,0,1,0,1,7
"3202",0,85.95,514.6,0,0,0,0,1,0,0,1,5
"3203",0,19.75,311.6,0,0,0,0,1,0,0,0,15
"3204",0,49.8,1734.2,0,0,0,1,1,0,1,0,34
"3205",0,73.15,2730.85,0,0,1,0,0,1,0,1,37
"3206",0,93.85,93.85,1,0,0,1,0,1,0,1,1
"3207",0,19.85,51.6,0,0,0,0,1,0,0,0,2
"3208",0,75.4,1747.85,1,0,1,0,0,1,0,1,23
"3209",0,35.65,425.1,0,0,0,1,0,0,1,0,11
"3210",0,66.85,458.1,0,0,0,1,1,0,1,0,6
"3211",0,94.1,701.3,0,0,0,1,0,1,0,1,7
"3212",0,30.4,82.15,0,0,0,1,0,0,1,0,2
"3213",0,97.85,1105.4,1,1,0,0,0,1,0,1,11
"3214",0,93.7,4154.8,1,0,0,1,0,1,0,1,44
"3215",0,44.55,44.55,0,0,1,0,1,0,1,0,1
"3216",0,89.95,2625.55,1,0,0,1,0,1,0,1,29
"3217",0,50.25,593.75,1,1,0,0,1,0,1,0,11
"3218",0,80.75,159.45,1,0,0,1,1,0,0,1,1
"3219",0,75.5,438,1,0,0,1,0,1,0,1,5
"3220",0,90.8,4921.2,0,0,0,1,0,1,0,1,54
"3221",1,90.95,2897.95,0,0,0,1,1,0,0,1,31
"3222",0,80.45,1137.05,0,0,1,0,0,1,1,0,14
"3223",0,60.35,1404.65,0,0,0,1,0,1,1,0,23
"3224",0,20.25,20.25,0,0,0,0,1,0,0,0,1
"3225",0,20.3,470.6,0,1,0,0,1,0,0,0,23
"3226",0,49.2,571.15,0,0,0,1,1,0,1,0,11
"3227",0,80,1706.45,0,0,1,0,1,0,0,1,21
"3228",0,90.35,434.5,0,0,0,0,1,0,0,1,4
"3229",0,55.75,266.95,0,0,0,0,1,0,1,0,4
"3230",0,61,2130.45,0,0,0,0,1,0,1,0,34
"3231",1,73.3,828.05,0,0,1,0,0,1,0,1,11
"3232",0,56.7,1652.95,0,0,0,0,1,0,1,0,29
"3233",1,79.25,793.55,1,0,0,1,1,0,0,1,10
"3234",0,51.2,498.25,0,0,0,1,1,0,1,0,9
"3235",0,45.3,196.95,1,0,0,0,1,0,1,0,4
"3236",0,44.65,322.5,0,1,0,0,1,0,1,0,7
"3237",1,84.7,392.5,0,0,0,1,1,0,0,1,4
"3238",1,96.4,1581.2,1,0,0,1,0,1,0,1,16
"3239",0,21.1,385.55,0,0,1,0,1,0,0,0,18
"3240",1,59.9,287.85,0,0,1,0,1,0,1,0,4
"3241",0,64.7,941,1,1,0,0,0,1,1,0,14
"3242",1,77,237.75,1,0,0,1,0,1,0,1,3
"3243",0,34.65,246.6,0,0,0,0,0,0,1,0,7
"3244",0,25.2,25.2,1,0,0,0,0,0,1,0,1
"3245",0,20.45,20.45,0,0,0,0,1,0,0,0,1
"3246",1,24.45,47.5,1,0,0,0,0,0,1,0,1
"3247",0,68.9,1370.35,0,0,1,0,0,1,1,0,19
"3248",0,90.4,356.65,0,0,0,1,1,0,0,1,3
"3249",0,21.05,21.05,0,0,0,0,1,0,0,0,1
"3250",0,70.5,597.9,0,0,0,1,1,0,0,1,8
"3251",1,97.8,4913.3,1,0,0,1,0,1,0,1,50
"3252",0,50.45,50.45,1,0,0,0,1,0,1,0,1
"3253",0,47.95,47.95,0,0,0,1,1,0,1,0,1
"3254",1,93.2,2931,1,0,0,1,0,1,0,1,31
"3255",0,55,1046.5,1,0,1,0,1,0,1,0,19
"3256",0,19.4,168.65,0,0,0,0,1,0,0,0,8
"3257",0,20.2,20.2,1,0,0,0,1,0,0,0,1
"3258",1,70.6,70.6,0,0,0,0,1,0,0,1,1
"3259",0,61.3,249.4,0,0,0,1,1,0,1,0,4
"3260",0,104.15,2494.65,0,0,0,1,0,1,0,1,23
"3261",0,20.05,299.3,0,0,0,1,1,0,0,0,14
"3262",0,75.15,525,0,0,0,1,1,0,0,1,6
"3263",0,69.75,3557.7,0,1,0,0,1,0,0,1,51
"3264",0,19.65,19.65,1,0,0,0,1,0,0,0,1
"3265",0,86.3,1180.95,1,0,0,1,1,0,0,1,13
"3266",1,89.8,914.3,1,0,0,1,0,1,0,1,10
"3267",0,50.1,484.05,0,0,0,1,1,0,1,0,9
"3268",0,49.25,90.35,1,0,0,1,0,0,1,0,1
"3269",0,41.1,1597.05,0,1,0,0,0,0,1,0,38
"3270",0,45,45,0,0,0,1,1,0,1,0,1
"3271",0,95.35,660.9,1,0,0,1,1,0,0,1,6
"3272",1,74.4,306.6,1,0,0,0,0,1,0,1,4
"3273",0,50.65,151.3,1,0,0,0,0,1,1,0,2
"3274",0,74.35,74.35,1,0,0,1,0,1,0,1,1
"3275",1,101,4388.4,1,0,0,1,0,1,0,1,43
"3276",1,69.6,69.6,1,0,0,1,1,0,0,1,1
"3277",0,101.15,3956.7,0,0,1,0,0,1,0,1,39
"3278",0,71.65,71.65,1,0,0,1,1,0,0,1,1
"3279",0,84.9,764.95,1,0,0,1,0,1,0,1,9
"3280",0,100.6,5611.7,0,0,0,1,0,1,0,1,55
"3281",0,77.95,3384,1,0,1,0,1,0,0,1,43
"3282",0,20.05,284.3,0,0,0,0,1,0,0,0,14
"3283",0,56.75,245.15,0,0,0,1,1,0,1,0,4
"3284",0,95.9,2448.75,1,0,0,1,1,0,0,1,25
"3285",0,19.45,19.45,0,0,0,0,1,0,0,0,1
"3286",0,100.05,3480,1,0,0,1,0,1,0,1,34
"3287",1,60.05,1236.15,1,1,0,0,1,0,1,0,20
"3288",0,55.7,3131.8,0,0,0,1,1,0,1,0,56
"3289",0,69.4,3058.3,0,1,0,0,0,1,1,0,44
"3290",0,86.65,2208.75,0,0,1,0,0,1,0,1,25
"3291",0,65.6,250.1,0,0,0,1,0,1,1,0,3
"3292",0,25.25,394.85,0,0,0,1,0,1,0,0,15
"3293",0,19.4,93.4,0,0,0,0,1,0,0,0,4
"3294",0,95.65,167.3,1,0,0,1,1,0,0,1,1
"3295",1,91.4,449.75,1,0,0,1,1,0,0,1,4
"3296",0,83.55,477.55,1,0,1,0,1,0,0,1,5
"3297",1,95.3,5567.45,0,0,1,0,1,0,0,1,58
"3298",0,101.35,2317.1,1,1,0,0,0,1,0,1,22
"3299",0,75.7,189.2,1,0,0,1,1,0,0,1,2
"3300",0,83.75,2070.6,1,0,0,1,0,1,0,1,24
"3301",0,20,198.6,0,0,1,0,1,0,0,0,9
"3302",0,99.85,990.9,1,0,0,1,1,0,0,1,9
"3303",0,76.05,318.9,1,0,0,1,0,1,0,1,4
"3304",1,80.45,5224.35,1,0,1,0,0,1,0,1,64
"3305",0,50.05,50.05,0,0,0,1,0,1,1,0,1
"3306",0,56.7,113.55,1,0,0,0,0,1,1,0,2
"3307",1,39.85,1434.6,0,0,0,1,0,0,1,0,35
"3308",0,44.45,369.3,0,0,0,0,1,0,1,0,8
"3309",0,78.7,1495.1,0,1,0,0,1,0,0,1,18
"3310",0,19.6,356.15,0,0,1,0,1,0,0,0,18
"3311",0,55.1,1253.15,0,0,0,0,1,0,1,0,22
"3312",0,99.65,5497.05,0,0,0,1,0,1,0,1,55
"3313",1,73.65,73.65,1,0,0,1,0,1,0,1,1
"3314",0,67.8,842.25,0,1,0,0,1,0,1,0,12
"3315",0,89.35,461.7,1,0,0,1,1,0,0,1,5
"3316",1,69.05,318.5,1,0,0,0,1,0,0,1,4
"3317",0,76.05,2227.8,0,0,0,1,0,1,0,1,29
"3318",1,80.55,1411.65,0,0,1,0,0,1,0,1,17
"3319",1,108.95,7111.3,0,1,0,0,0,1,0,1,65
"3320",1,55.65,2421.75,0,0,0,1,0,1,1,0,43
"3321",0,73.85,1424.5,1,0,1,0,1,0,0,1,19
"3322",0,55.15,3673.15,0,0,0,0,1,0,1,0,66
"3323",1,100.8,1308.1,1,0,0,1,0,1,0,1,12
"3324",1,85.6,1345.55,1,1,0,0,0,1,0,1,15
"3325",0,75.35,1025.95,1,0,0,1,1,0,0,1,13
"3326",0,106.45,6300.15,0,0,0,1,0,1,0,1,59
"3327",0,73.5,632.2,0,0,0,1,0,1,0,1,8
"3328",0,77.4,206.15,0,0,0,1,1,0,1,0,2
"3329",0,80.05,1112.3,0,0,1,0,1,0,0,1,13
"3330",0,96.75,3403.4,0,0,0,0,0,1,0,1,35
"3331",0,63.85,4264.6,0,0,0,1,0,1,1,0,66
"3332",1,104.5,5068.05,0,0,0,1,1,0,0,1,48
"3333",0,19.8,19.8,0,0,1,0,1,0,0,0,1
"3334",0,90.95,1612.2,0,0,1,0,1,0,0,1,17
"3335",0,89.85,2165.05,1,0,0,0,0,1,0,1,24
"3336",0,19.5,19.5,0,0,0,0,1,0,0,0,1
"3337",0,19.75,294.9,0,0,1,0,1,0,0,0,14
"3338",1,79.1,79.1,1,0,0,1,1,0,0,1,1
"3339",0,35,1782.4,0,0,0,0,0,0,1,0,50
"3340",0,75.6,535.55,0,0,0,1,1,0,0,1,7
"3341",0,74.65,3090.65,0,1,0,0,0,1,1,0,41
"3342",0,85.3,264.8,1,0,0,1,0,1,0,1,3
"3343",0,50.6,249.95,1,0,0,0,0,1,1,0,4
"3344",0,86.6,86.6,1,0,0,1,0,1,0,1,1
"3345",0,19.55,19.55,0,0,0,0,1,0,0,0,1
"3346",0,95.6,4783.5,1,0,0,1,0,1,0,1,50
"3347",0,49.1,679.55,1,0,0,1,0,1,1,0,13
"3348",0,73.6,232.5,0,0,1,0,1,0,0,1,3
"3349",0,20.7,20.7,0,0,0,1,1,0,0,0,1
"3350",1,94.25,3217.55,1,0,0,1,0,1,0,1,34
"3351",0,90.75,512.25,0,0,0,1,0,1,0,1,5
"3352",1,84.2,4146.05,1,0,0,1,0,1,0,1,49
"3353",1,66.05,1652.4,0,0,0,1,0,1,1,0,25
"3354",0,59.75,2934.3,1,0,1,0,0,1,1,0,49
"3355",0,104.65,2542.45,1,0,0,1,0,1,0,1,24
"3356",0,69.8,1221.65,0,0,0,1,1,0,0,1,17
"3357",0,99.8,4391.25,0,0,0,1,1,0,0,1,44
"3358",1,100.05,4871.05,1,0,0,1,0,1,0,1,48
"3359",0,78.95,927.35,1,0,0,1,0,1,0,1,11
"3360",0,74.4,299.7,1,0,0,1,1,0,1,0,4
"3361",0,79.7,165,1,1,0,0,1,0,0,1,2
"3362",1,71.65,71.65,1,0,0,1,1,0,0,1,1
"3363",0,40.15,1626.05,0,1,0,0,0,0,1,0,40
"3364",0,55,771.95,0,0,0,1,0,0,1,0,14
"3365",0,74.3,4018.35,0,0,0,1,0,1,0,1,54
"3366",1,46.35,672.7,0,0,0,1,0,0,1,0,14
"3367",0,29.65,118.5,1,0,0,1,0,0,1,0,3
"3368",0,54.15,101.65,0,0,0,0,0,1,1,0,1
"3369",1,74.65,4869.35,0,0,1,0,0,1,1,0,65
"3370",0,44.75,148.05,0,0,0,0,1,0,1,0,3
"3371",0,69.5,1800.05,0,1,0,0,0,1,1,0,25
"3372",0,30.2,30.2,1,0,0,1,0,0,1,0,1
"3373",0,45.55,2062.15,0,0,0,1,0,0,1,0,45
"3374",0,30.5,118.4,0,0,0,1,0,0,1,0,3
"3375",0,75,209.1,1,0,0,0,0,1,0,1,2
"3376",0,105.45,5916.95,0,1,0,0,0,1,0,1,56
"3377",1,59.4,1023.9,1,0,0,1,1,0,1,0,17
"3378",0,20.65,654.85,0,0,0,0,1,0,0,0,31
"3379",1,74.4,1692.6,1,1,0,0,0,1,0,1,22
"3380",0,74,74,0,0,0,1,1,0,0,1,1
"3381",1,75.55,2425.4,0,0,0,1,0,1,0,1,32
"3382",0,51.25,51.25,0,0,0,0,1,0,1,0,1
"3383",1,76.25,2841.55,1,0,0,1,0,1,0,1,37
"3384",1,74.4,527.9,1,0,0,0,0,1,0,1,7
"3385",0,83.8,4331.4,0,0,1,0,1,0,0,1,51
"3386",0,44.8,44.8,0,0,0,1,1,0,1,0,1
"3387",0,43.55,1011.5,0,0,0,0,0,0,1,0,23
"3388",0,94.2,4186.3,1,0,0,1,0,1,0,1,44
"3389",0,100,3320.6,0,0,0,1,0,1,0,1,33
"3390",0,44.9,44.9,0,0,0,0,1,0,1,0,1
"3391",0,24.85,62,0,0,0,0,0,1,0,0,2
"3392",0,82.85,319.6,0,0,1,0,1,0,0,1,3
"3393",0,91.15,2995.45,1,0,0,1,0,1,0,1,32
"3394",0,31.05,347.25,1,0,0,1,0,0,1,0,11
"3395",1,44,44,0,0,0,1,1,0,1,0,1
"3396",0,40,223.45,1,0,0,0,0,0,1,0,5
"3397",0,69.05,1793.25,0,0,0,0,1,0,0,1,25
"3398",0,74.25,3089.1,0,0,0,1,1,0,0,1,41
"3399",0,81.9,2078.55,0,1,0,0,1,0,1,0,25
"3400",0,85.95,858.6,0,0,0,1,0,1,0,1,9
"3401",0,59.7,1825.5,0,1,0,0,0,1,1,0,30
"3402",0,54.95,568.85,0,0,1,0,1,0,1,0,10
"3403",0,50.2,668.85,0,0,1,0,1,0,1,0,13
"3404",0,20.4,184.1,0,0,0,0,1,0,0,0,9
"3405",0,20.35,41.85,0,0,0,0,1,0,0,0,2
"3406",1,89.5,2196.15,1,0,0,1,0,1,0,1,24
"3407",0,84,424.75,0,0,0,1,0,1,0,1,5
"3408",0,78.95,78.95,1,0,0,1,1,0,0,1,1
"3409",0,43.25,219,1,0,0,0,0,0,1,0,5
"3410",0,35.05,1620.25,0,1,0,0,0,0,1,0,46
"3411",0,25.25,101.9,0,0,0,0,0,1,0,0,4
"3412",0,20.05,20.05,0,0,0,0,1,0,0,0,1
"3413",1,93.8,4750.95,1,1,0,0,0,1,0,1,50
"3414",0,89.9,2433.5,0,0,1,0,1,0,0,1,27
"3415",0,79,303.15,1,0,0,1,1,0,0,1,3
"3416",1,95.35,6382,0,1,0,0,0,1,0,1,66
"3417",0,44.95,3085.35,0,0,0,1,0,0,1,0,68
"3418",0,49.8,49.8,0,0,1,0,1,0,1,0,1
"3419",0,100.55,4398.15,1,0,0,1,1,0,0,1,43
"3420",0,64.7,1093.1,1,0,0,0,1,0,1,0,16
"3421",0,44.2,403.35,1,1,0,0,1,0,1,0,9
"3422",1,74.3,74.3,0,0,0,1,0,1,0,1,1
"3423",1,90.6,90.6,1,0,0,1,0,1,0,1,1
"3424",0,74.85,708.2,0,0,0,1,1,0,0,1,9
"3425",1,39.65,39.65,1,0,0,1,0,0,1,0,1
"3426",0,90.1,521.3,1,0,0,1,0,1,0,1,5
"3427",0,19.2,532.1,0,0,1,0,1,0,0,0,27
"3428",0,90.4,4063,0,0,0,0,0,1,0,1,44
"3429",0,99.85,1776.95,1,1,0,0,0,1,0,1,17
"3430",0,99.8,5985.75,0,0,0,1,0,1,0,1,59
"3431",0,23.15,245.2,1,0,1,0,0,1,0,0,10
"3432",0,49.05,593.05,0,1,0,0,1,0,1,0,12
"3433",0,29.75,790.7,0,0,0,0,0,0,1,0,26
"3434",0,84.05,966.55,0,0,0,1,0,1,0,1,11
"3435",0,107.5,3242.5,0,0,0,1,0,1,0,1,30
"3436",1,83.8,1029.75,1,0,0,0,1,0,0,1,12
"3437",0,49.2,103.7,0,0,0,0,1,0,1,0,2
"3438",0,55.15,159.15,1,0,0,0,1,0,1,0,2
"3439",0,40.35,1677.85,0,0,0,1,0,0,1,0,41
"3440",1,81.25,585.95,1,0,0,1,0,1,0,1,7
"3441",0,25.4,546.85,0,1,0,0,0,1,0,0,21
"3442",0,75.1,75.1,1,0,0,1,0,1,0,1,1
"3443",1,104.45,4863.85,0,0,0,1,0,1,0,1,46
"3444",0,99.55,3204.65,1,0,1,0,0,1,0,1,32
"3445",0,80.45,2429.1,0,0,0,1,0,1,0,1,30
"3446",0,80.05,80.05,1,0,0,0,1,0,0,1,1
"3447",0,56.15,168.15,1,0,0,0,1,0,1,0,2
"3448",0,70.7,141.45,1,0,0,1,1,0,0,1,2
"3449",0,84.95,668.4,1,0,0,1,1,0,0,1,7
"3450",1,100.5,3653.35,1,1,0,0,0,1,0,1,36
"3451",0,96.65,1162.85,1,0,0,0,1,0,0,1,12
"3452",0,60.2,3582.4,0,1,0,0,0,0,1,0,59
"3453",0,91.25,2964.05,0,0,0,1,1,0,0,1,32
"3454",0,71.05,1837.7,0,0,0,0,1,0,1,0,25
"3455",0,80.65,1451.9,1,0,0,1,0,1,0,1,18
"3456",0,86.45,830.85,1,0,0,1,0,1,0,1,9
"3457",0,84.55,3713.95,0,0,0,0,0,1,0,1,43
"3458",0,105.7,2979.5,1,0,0,1,0,1,0,1,28
"3459",0,73.85,401.3,0,0,0,0,0,1,0,1,5
"3460",1,84.35,1745.2,0,0,0,1,0,1,0,1,20
"3461",0,49.15,169.05,1,0,0,1,1,0,1,0,3
"3462",0,59.45,3043.7,0,0,0,1,1,0,1,0,51
"3463",1,101.95,700.85,1,0,0,1,0,1,0,1,6
"3464",0,49.55,49.55,0,1,0,0,1,0,1,0,1
"3465",0,44.25,313.45,0,0,0,0,1,0,1,0,7
"3466",0,25,25,0,0,0,0,0,1,0,0,1
"3467",0,29.2,309.1,1,0,0,0,0,0,1,0,10
"3468",0,101.75,1669.4,0,0,0,1,1,0,0,1,16
"3469",0,55.3,108.65,0,0,0,1,1,0,1,0,1
"3470",1,24.95,1364.75,0,1,0,0,0,0,1,0,54
"3471",1,71.55,2427.35,0,0,1,0,1,0,0,1,33
"3472",0,93.8,3019.5,1,0,0,1,0,1,0,1,32
"3473",1,30.35,1359.7,1,0,0,1,0,0,1,0,44
"3474",1,89.7,2187.55,1,0,0,1,0,1,0,1,24
